1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,result
0.011562959,0.003478687,0.01200392,0.019304263,0.011024008,0.067270946,0.241548261,0.546398824,0.017050465,0.070357668,1.09E-15
0.004221636,0.001385224,0.002176781,9.23E-04,0.001121372,0.101846966,0.009102902,0.875725594,0.00171504,0.001781003,3.27E-23
0.008962079,0.001988461,0.050859799,9.24E-04,0.00112026,0.070520361,0.182546351,0.619839803,0.012518904,0.050719767,4.75E-18
0.037654147,0.009460604,0.032806175,0.005742257,0.008754589,0.035394898,0.123081992,0.657582604,0.060764379,0.028758355,2.94E-15
0.011587486,0.00811124,0.012746234,0.005793743,0.044032445,0.020857474,0.560834299,0.155272306,0.140208575,0.040556199,3.16E-15
0.014897579,0.010242086,0.019553073,0.005586592,0.065642458,0.008845438,0.259310987,0.39990689,0.195065177,0.020949721,4.10E-15
0.004251299,0.010392064,0.009919698,0.02881436,0.042040624,0.019367029,0.425129901,0.215871516,0.136986301,0.107227208,1.39E-14
0.005139186,0.010563883,0.023126338,0.009992862,0.059671663,0.064382584,0.167594575,0.424982156,0.201998572,0.03254818,2.26E-14
0.005391954,0.008710079,0.005391954,0.004562422,0.073828287,0.054749067,0.518042306,0.116963915,0.175445873,0.036914144,1.83E-15
0.008709603,0.010314004,0.011689205,0.014210406,0.005959202,0.021086408,0.266559707,0.52440981,0.061654825,0.07540683,1.22E-15
0.002648599,0.003510933,0.00289498,0.027409917,0.001293502,8.62E-04,0.351832461,0.285802279,0.273052048,0.050692947,1.15E-18
0.006992355,0.003076636,0.083721798,0.0273168,0.003915719,0.007178818,0.309807943,0.039063957,0.305239605,0.21368637,1.09E-15
0.005454837,0.00401091,0.006577892,0.01155142,0.01556233,0.008824001,0.51419862,0.327611102,0.074923793,0.031285095,9.01E-17
0.018921302,0.011389522,0.037952825,0.01403483,0.004445587,0.011646704,0.366558895,0.288816225,0.131236682,0.114997428,9.50E-15
0.001875821,0.007268805,0.018101669,0.001313074,0.001031701,0.020165072,0.472097168,0.380041268,0.092853123,0.005252298,5.90E-19
0.005545287,0.009118916,0.013555145,0.014540974,0.006407887,0.030437461,0.294886014,0.466666667,0.125077018,0.033764633,1.13E-15
0.047497338,0.003887114,0.074121406,0.016187433,0.012619808,0.027050053,0.522523962,0.140681576,0.014376997,0.141054313,1.13E-14
0.006294919,0.034547708,0.00976456,0.007187113,0.003816605,0.00401487,0.114944238,0.377348203,0.238116481,0.203965304,4.93E-16
0.039420756,0.018969386,0.005716221,0.028581107,0.014777491,0.025109032,0.102172164,0.527586061,0.13037219,0.107295592,3.42E-14
0.013992537,0.016791045,0.021921642,0.013992537,0.079757463,0.154850746,0.489272388,0.154384328,0.02891791,0.026119403,5.08E-14
0.261137441,0.009478673,0.0492891,0.004739336,0.027725118,0.212322275,0.151421801,0.061848341,0.048341232,0.173696682,2.68E-13
0.046189376,0.038106236,0.050808314,0.019630485,0.008083141,0.133949192,0.203233256,0.013856813,0.47113164,0.015011547,3.79E-14
0.017730496,0.017730496,0.024822695,0.010638298,0.046099291,0.028368794,0.260638298,0.319148936,0.246453901,0.028368794,6.31E-14
0.162717436,0.020236954,0.056293658,0.083618682,0.007670182,0.020579373,0.248459115,0.12101082,0.129605533,0.149808245,1.43E-12
0.001306954,0.002028032,0.02438145,0.002343504,0.001171752,0.213934833,0.376582992,0.363468385,0.012709,0.002073099,1.37E-19
0.067518248,0.031021898,0.012773723,0.02189781,0.032846715,0.297445255,0.343065693,0.125912409,0.052919708,0.01459854,1.91E-13
0.177667623,0.00573963,0.019045134,0.00573963,0.003652492,0.008870337,0.032350639,0.003130707,0.738325072,0.005478737,1.48E-18
0.016293279,0.014256619,0.028513238,0.018329939,0.012219959,0.012219959,0.33808554,0.010183299,0.535641548,0.014256619,4.77E-16
0.027108434,0.025817556,0.036144578,0.024096386,0.021944923,0.063253012,0.404905336,0.066695353,0.176419966,0.153614458,6.19E-13
0.044241627,0.021734086,0.018794957,0.122051203,0.001469565,0.0292366,0.21014773,0.073323536,0.366230954,0.112769742,6.03E-14
0.017339397,0.009096077,0.065093803,0.012791359,0.018760659,0.440591245,0.251279136,0.071063104,0.03411029,0.079874929,5.28E-14
0.024096386,0.018932874,0.036144578,0.017211704,0.020654045,0.063683305,0.604130809,0.077452668,0.096385542,0.04130809,6.95E-14
0.033427306,0.010068466,0.003221909,0.073298429,0.012887636,0.092629883,0.161498188,0.037051953,0.297221104,0.278695127,4.70E-14
0.043501903,0.005347109,0.009697299,0.010784847,0.003625159,0.041508066,0.089813304,0.039876745,0.696302338,0.05954323,5.44E-16
0.016771488,0.018867925,0.012578616,0.025157233,0.05870021,0.073375262,0.14884696,0.36687631,0.253668763,0.025157233,1.50E-13
0.007583965,0.007042254,0.025460455,0.015709642,0.011375948,0.083423619,0.391115926,0.369447454,0.057421452,0.031419285,5.29E-15
0.008591707,0.014194994,0.024654464,0.005229735,0.00747105,0.011206575,0.507657826,0.352259993,0.059021292,0.009712365,1.35E-16
0.023060797,0.014675052,0.018867925,0.016771488,0.018867925,0.029350105,0.083857442,0.035639413,0.742138365,0.016771488,2.21E-15
0.019772615,0.003624979,0.097874444,0.009062449,0.003130664,0.564343384,0.083209754,0.082385896,0.096226726,0.040369089,2.99E-15
0.00407463,0.002787905,0.042033026,0.002358996,0.005790264,0.015440703,0.297233541,0.027450139,0.594467081,0.008363714,4.09E-18
9.10E-04,0.003049613,0.005006827,0.004233045,0.034865726,0.003777879,0.318434228,0.324078289,0.304551661,0.001092399,2.66E-19
0.031544598,0.003843365,0.088252357,0.003263234,0.01102248,0.582306019,0.068817984,0.064974619,0.112690355,0.033284989,3.76E-15
0.00306644,0.009540034,0.006473595,0.013458262,0.275809199,0.04923339,0.202214651,0.081942078,0.255025554,0.103236797,1.51E-14
0.012808497,0.027491409,0.013901906,0.006716651,0.011715089,0.014214308,0.62230553,0.095907529,0.006872852,0.188066229,4.22E-16
0.040562249,0.002811245,0.08768407,0.003614458,0.004551539,0.594645248,0.053012048,0.076572959,0.115261044,0.021285141,9.74E-16
0.034436792,0.004887803,0.233503666,0.006887358,0.009109087,0.093979116,0.345923128,0.176849589,0.027105088,0.067318374,2.59E-14
0.063541892,0.011257848,0.432885906,0.003572202,0.002381468,0.083459623,0.119614635,0.006386664,0.271920329,0.004979433,2.27E-16
0.027559055,0.015748031,0.092519685,0.017716535,0.029527559,0.082677165,0.488188976,0.025590551,0.181102362,0.039370079,1.55E-13
0.036813238,0.005391838,0.097657339,0.006507391,0.00613554,0.563911871,0.071813703,0.060146881,0.109324161,0.042298038,8.72E-15
0.024866785,0.017761989,0.103019538,0.01598579,0.01598579,0.056838366,0.428063943,0.134991119,0.179396092,0.023090586,1.58E-13
0.030542986,0.009049774,0.021493213,0.014705882,0.030542986,0.123303167,0.545248869,0.167420814,0.011312217,0.04638009,1.58E-14
0.024506218,0.019019751,0.087417703,0.031089978,0.108266277,0.098390636,0.352596928,0.112289685,0.02304316,0.143379663,1.77E-12
0.061985738,0.006582556,0.09928689,0.029621503,0.007131103,0.531541415,0.103675261,0.094349973,0.047723533,0.01810203,3.84E-14
0.03365171,0.005108841,0.067525544,0.011661484,0.008440693,0.592569969,0.081908041,0.060861839,0.099566859,0.03870502,1.30E-14
0.026124819,0.034833091,0.082728592,0.020319303,0.034833091,0.149492017,0.358490566,0.129172714,0.108853411,0.055152395,2.21E-12
0.020797227,0.00779896,0.039861352,0.081455806,0.011265165,0.175909879,0.363084922,0.228769497,0.02339688,0.047660312,9.67E-14
8.66E-04,0.028290993,0.011258661,0.016527136,0.003752887,0.088192841,0.446737875,0.09375,0.289549654,0.021073903,3.86E-16
0.018098205,0.010680908,0.076991544,0.010087524,0.023587005,0.60035603,0.075804777,0.056964842,0.072689512,0.054739653,3.65E-14
0.040151381,0.005085447,0.063449826,0.004434983,0.012477086,0.596889598,0.076518243,0.076518243,0.085447342,0.039027852,8.36E-15
0.019557022,0.019321395,0.040763431,0.00730443,0.009425071,0.649151744,0.104618285,0.046418473,0.09472196,0.00871819,2.76E-15
0.04377565,0.007352941,0.108926129,0.009062927,0.021887825,0.56002052,0.067202462,0.079001368,0.095246238,0.00752394,1.48E-14
0.040674965,0.003437321,0.053538878,0.008489141,0.006874642,0.568199573,0.114525285,0.065881985,0.107546482,0.030831728,6.21E-15
0.033749083,0.013939839,0.079970653,0.02567865,0.014673514,0.679383712,0.049889949,0.045487894,0.043286867,0.013939839,1.32E-14
0.024936693,0.007854414,0.083737499,0.005622559,0.007511052,0.591913816,0.060775141,0.083136615,0.077256535,0.057255676,9.16E-15
0.022082019,0.00388607,0.117039272,0.002880263,0.008869382,0.529054085,0.082293238,0.072280894,0.094271476,0.0673433,5.13E-15
0.035824176,0.002527473,0.088516484,0.008241758,0.006648352,0.572087912,0.083956044,0.05043956,0.108406593,0.043351648,5.00E-15
0.036640328,0.003570383,0.120924788,0.002868013,0.010242903,0.573719637,0.06022827,0.052911911,0.096868598,0.042025168,3.46E-15
0.04296875,0.005952381,0.115513393,0.013764881,0.020089286,0.562686012,0.092261905,0.047247024,0.029947917,0.069568452,4.17E-14
0.036353468,0.006551614,0.069990412,0.003275807,0.005592841,0.578938958,0.11233621,0.048338127,0.102988175,0.035634388,3.52E-15
0.014103325,0.002573238,0.041914093,0.008610451,0.003068092,0.029394299,0.702444576,0.107135788,0.062302059,0.028454078,1.58E-16
0.016233766,0.024350649,0.021103896,0.01461039,0.019480519,0.24512987,0.503246753,0.071428571,0.069805195,0.01461039,2.13E-14
7.33E-04,0.007017544,8.90E-04,0.003142184,0.088504844,0.297512438,0.195653312,0.391568473,0.009897879,0.005079864,1.46E-18
0.044877442,0.001243717,0.089547598,0.013939991,0.005130331,0.553713012,0.074415712,0.061719438,0.092605068,0.06280769,5.29E-15
0.089074326,0.006986222,0.077430623,0.007180283,0.004657481,0.501843586,0.0952843,0.116048904,0.067533476,0.0339608,2.05E-14
0.035778625,0.002848883,0.106288491,0.011814487,0.018978591,0.566006117,0.061125309,0.072520843,0.096862039,0.027776614,1.64E-14
0.042052542,0.004725005,0.069268569,0.011245511,0.008599509,0.592043092,0.071158571,0.115573616,0.066433566,0.018900019,8.14E-15
0.043793482,0.005712193,0.058659832,0.009740022,0.010984987,0.59414134,0.085170267,0.065324057,0.088758696,0.037715123,1.74E-14
0.042631886,0.008435533,0.163844008,0.016871066,0.007527091,0.498929336,0.080072675,0.068652261,0.058140289,0.054895854,6.55E-14
0.060876309,0.006203955,0.139201241,0.003877472,0.005040713,0.501357115,0.08685537,0.067080264,0.08414114,0.045366421,1.15E-14
0.167448044,0.153383248,0.02826954,0.058708278,0.004548317,0.054789728,0.298089707,0.023021482,0.186131131,0.025610524,3.47E-13
0.073854603,0.01481428,0.04249169,0.094955918,0.003035121,0.039095245,0.473478826,0.034542564,0.034470299,0.189261454,5.59E-14
0.039525692,0.011769873,0.050592885,0.005621432,0.00342556,0.062538428,0.48133509,0.084057971,0.204040404,0.057092666,1.34E-14
0.006385405,0.003420753,0.027251995,0.017103763,0.014595211,0.012542759,0.589509692,0.061003421,0.16659065,0.101596351,1.13E-15
0.005209209,0.006889598,0.122836498,0.002352546,0.006217442,0.01495547,0.516215762,0.070912452,0.235758696,0.018652327,1.55E-16
0.012100027,0.016402259,0.01048669,0.022586717,0.019091154,0.1048669,0.556063458,0.116966927,0.13605808,0.00537779,4.48E-15
0.001720487,0.00427916,0.009793542,0.00864655,0.001455797,0.062290454,0.509484736,0.029998235,0.349964708,0.022366331,6.76E-18
0.055405405,0.017567568,0.018918919,0.021621622,0.012162162,0.071621622,0.332432432,0.013513514,0.404054054,0.052702703,3.32E-14
0.032653061,0.012244898,0.055102041,0.028571429,0.02244898,0.036734694,0.204081633,0.083673469,0.483673469,0.040816327,1.75E-13
0.029988893,0.007589782,0.015087005,0.036560533,0.007497223,0.004535357,0.420677527,0.162717512,0.22260274,0.092743428,6.03E-15
0.063492063,0.023809524,0.073015873,0.022222222,0.026984127,0.050793651,0.407936508,0.031746032,0.096825397,0.203174603,8.57E-13
0.04883472,0.016964506,0.025199704,0.02421148,0.008070493,0.055175821,0.118710368,0.115663345,0.076299102,0.51087046,1.20E-13
0.023144997,0.033356025,0.063989108,0.076923077,0.007488087,0.079646018,0.162695711,0.040844112,0.055139551,0.456773315,3.79E-13
0.102789646,0.003183379,0.058012901,0.103166625,0.005026389,0.02039876,0.148110916,0.028692301,0.083521823,0.447097261,3.19E-14
0.073701843,0.025125628,0.025125628,0.018425461,0.020100503,0.025125628,0.232830821,0.092127303,0.398659966,0.088777219,3.29E-13
0.228253432,0.013456188,0.003010537,0.249372805,0.003466679,0.035761529,0.036354514,0.042375587,0.24508507,0.142863659,1.54E-14
0.029580937,0.015612161,0.013968776,0.022185703,0.029580937,0.057518488,0.433853739,0.276088743,0.064913722,0.056696795,1.07E-13
0.025533317,0.004200642,0.078494358,0.002635697,0.002800428,0.612964336,0.095296928,0.063833292,0.096779507,0.017461494,3.92E-16
0.296140123,0.20759001,0.076548816,0.028219267,0.003243594,0.026273111,0.003243594,0.003243594,0.00518975,0.350308141,2.16E-16
0.046422629,0.007321131,0.111980033,0.006322795,0.016805324,0.461064892,0.075540765,0.067054908,0.160898502,0.046589018,7.08E-14
0.010939511,0.02960103,0.017374517,0.355855856,0.017374517,0.055984556,0.038610039,0.106821107,0.171171171,0.196267696,2.70E-13
0.02771386,0.002368706,0.001116676,0.220594207,0.002537899,0.022705739,0.12347726,0.005617217,0.075155658,0.518712777,2.52E-17
0.040129631,0.008642074,0.063655277,0.012202929,0.00604145,0.591021845,0.065815796,0.084740338,0.086620789,0.041129871,1.91E-14
0.072328767,0.019178082,0.007671233,0.010410959,0.008219178,0.588493151,0.068493151,0.08,0.11890411,0.02630137,9.18E-15
0.027069044,0.006492913,0.003292181,0.156378601,0.006035665,0.042981253,0.056149977,0.022130773,0.170736168,0.508733425,2.53E-15
0.048654721,0.006666544,0.276827314,0.012099225,0.006500801,0.022706764,0.198559879,0.002615053,0.379698348,0.04567135,1.44E-15
0.046923225,0.002748843,0.078559028,0.014322917,0.004581404,0.552565586,0.093074846,0.072096836,0.095727238,0.039400077,9.30E-15
0.03697697,0.00518975,0.033733377,0.04768083,0.021732079,0.017515407,0.304573467,0.014596173,0.367499189,0.150502757,2.89E-14
0.063656319,0.009720916,0.071854141,0.02486225,0.014245397,0.033149666,0.383819379,0.095506876,0.114276755,0.188908301,4.13E-13
0.028979331,0.006285958,0.052205412,0.004687833,0.015661624,0.533240997,0.127636906,0.08544641,0.109950991,0.035904539,1.60E-14
0.049849356,0.033963298,0.011914544,0.034100247,0.037797864,0.096685839,0.214735689,0.099287866,0.056285949,0.365379348,1.10E-12
0.030496585,0.005907329,0.051504523,0.004467417,0.004652021,0.55274137,0.079453572,0.091822042,0.135240908,0.043714233,4.60E-15
0.029530713,0.004044258,0.096642503,0.011293399,0.004807325,0.564135826,0.084128195,0.066577642,0.101373522,0.037466616,7.52E-15
0.025287036,0.004741319,0.097243527,0.007019012,0.014270441,0.569423139,0.075070887,0.086924185,0.089713197,0.030307256,1.18E-14
0.076474022,0.007880911,0.194979568,0.008464682,0.011967309,0.458260362,0.086106246,0.022183304,0.0931115,0.040572096,3.94E-14
0.029170787,0.003319678,0.064910298,0.001059472,0.006709987,0.727362622,0.041390027,0.06060178,0.051843481,0.013631869,5.76E-17
0.038024197,0.005139634,0.073956154,0.004275448,0.008960247,0.614663877,0.077958701,0.057400164,0.094469208,0.02515237,3.62E-15
0.053009551,0.007403569,0.079514326,0.005404605,0.013844673,0.583623306,0.079144147,0.045013697,0.089138965,0.043903161,1.90E-14
0.058984911,0.042524005,0.124828532,0.012345679,0.041152263,0.381344307,0.122085048,0.096021948,0.048010974,0.072702332,2.48E-12
3.12E-04,9.36E-04,0.521945639,6.24E-04,5.89E-04,0.067015671,0.294445985,0.001802801,0.111184302,0.001144085,2.54E-22
0.19753762,0.001915185,0.036525308,0.032010944,0.001709986,0.12127223,0.140218878,0.024076607,0.392134063,0.052599179,6.39E-15
0.542323911,0.001796033,0.00390442,0.004763392,0.034007496,0.17280962,0.002576917,0.036311104,0.068952054,0.132555052,9.10E-17
0.572024,0.008702423,0.031145514,0.056336738,0.012870426,0.112169651,0.067649888,0.033252416,0.017313241,0.088535703,4.35E-14
0.019539428,0.032100488,0.017445918,0.018841591,0.024424285,0.327285415,0.083740405,0.430565248,0.022330775,0.023726448,3.15E-14
0.065320835,0.001237182,4.76E-04,0.007304133,0.001165806,7.14E-04,8.80E-04,0.022471509,0.892959958,0.007470676,3.08E-23
0.041410038,0.004848644,0.101821517,0.006159088,0.018215175,0.162757175,0.131175468,0.048617481,0.009566243,0.47542917,1.08E-14
0.060389352,0.029400079,0.013508145,0.293603496,0.01708383,0.024632499,0.077075884,0.204608661,0.074294795,0.205403258,7.13E-13
0.087041524,0.200651684,0.062745426,0.128866238,0.001069429,0.010978361,0.047054892,0.016358927,0.283248392,0.161985128,5.86E-14
0.431834822,0.02269732,0.020793674,0.014789867,0.060916679,0.13750183,0.091521453,0.147166496,0.019182896,0.053594963,3.50E-13
0.59791653,0.003079342,0.039441787,0.022145057,0.019262268,0.01919675,0.03557623,0.02299679,0.091987158,0.148398087,6.64E-15
0.585323966,0.011319282,0.004059329,0.005386417,0.003395785,0.08813427,0.007572209,0.241217799,0.026932084,0.02665886,5.69E-17
0.544571452,0.042122011,0.002595989,0.159695181,0.007285517,0.036218231,7.96E-04,0.042331365,0.056776787,0.107607922,5.16E-16
0.474584104,0.014787431,0.005545287,0.114602588,0.017560074,0.040203327,0.018946396,0.037430684,0.206099815,0.070240296,3.23E-14
0.343891215,0.004311596,0.008540276,0.093943037,0.00265329,0.007379462,0.068446582,0.040172464,0.249533601,0.181128477,2.89E-15
0.624296374,0.007985338,0.004843566,0.213902343,0.008247153,0.031286818,0.007330802,0.0200288,0.073177117,0.008901689,1.27E-16
0.37217622,0.019374548,0.118739449,0.00397942,0.006953935,0.038146153,0.00156765,0.114237479,0.283061339,0.041763807,1.91E-15
0.211612196,0.001323717,0.005157933,0.004427606,0.12954172,0.049342706,0.024100785,0.328555779,0.241783823,0.004153734,3.25E-16
0.283034953,0.00511509,0.013640239,0.011082694,0.007672634,0.356351236,0.017050298,0.042625746,0.074168798,0.189258312,6.10E-15
0.40759025,0.004412218,0.064578834,0.096019747,3.70E-04,0.024406048,0.007898797,0.002005554,0.045880901,0.346837396,2.54E-17
0.751571924,0.04471962,0.007121776,0.012447068,9.62E-04,0.025471577,0.003079687,0.047927627,0.002887206,0.103811113,3.23E-18
0.009749102,0.959198201,9.49E-04,0.002465646,3.71E-04,0.003899641,0.003332233,0.005199521,0.006633516,0.008201626,2.99E-23
0.460113247,0.034744424,0.001348176,0.016255152,0.002773391,0.007010516,0.00731867,0.129270829,0.281691768,0.059473826,1.08E-16
0.204187446,0.019393652,0.002928837,0.188197578,0.02263912,0.002295575,0.109039816,0.077891237,0.127918942,0.245507797,3.03E-14
0.268248175,0.009124088,0.027980535,0.034975669,0.027676399,0.03406326,0.017335766,0.044099757,0.481447689,0.055048662,4.58E-14
0.435769128,0.006455556,0.001336949,0.153863784,0.009320448,0.013254899,0.002673899,0.037778372,0.250506131,0.089040834,1.61E-16
0.426870229,0.023206107,0.007022901,0.004580153,0.007633588,0.064732824,0.004580153,0.363969466,0.056793893,0.040610687,6.05E-16
0.081960967,0.038440371,0.006477287,0.279073706,0.010541467,0.004275856,0.089284958,0.100842471,0.142881334,0.246221582,8.13E-14
0.368477676,0.026358257,0.02779272,0.025999641,0.019903174,0.00842747,0.065626681,0.269320423,0.083557468,0.104536489,1.82E-13
0.069449592,0.010007413,0.003104151,0.513667532,0.00755189,0.006671609,0.012509266,0.046840252,0.066160119,0.264038176,5.72E-16
0.425846225,0.004420147,0.001628475,0.326392928,0.002326393,0.044783064,0.02291497,0.01989066,0.13481447,0.016982668,1.09E-16
0.088936576,0.002980448,0.004967414,0.106223176,0.015736767,0.00635829,0.259934828,0.233945319,0.190152599,0.090764584,1.47E-14
0.001486874,0.127204676,0.001691961,0.061782199,0.001486874,0.005844955,0.001281788,0.113463905,0.681296144,0.004460623,7.59E-20
